step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.017202684318498,0,0.0,0.9498328251214341,0,0.0
10.0,0,0.0,0.0,12.82245933011466,0,0.0,0.9374292059423217,0,0.0
15.0,5,8.0,0.4444444444444444,6.457491961038452,5,8.0,0.3970382126642456,5,8.0
20.0,9,50.0,2.7777777777777777,6.325942988172904,9,50.0,0.3730314736591612,9,50.0
25.0,6,65.0,2.9545454545454546,5.416317057718247,6,74.0,0.3542331645797837,6,74.0
30.0,8,100.0,4.761904761904762,6.932369821371716,8,100.0,0.35536995918654923,8,100.0
35.0,8,100.0,4.0,6.6504275869337555,8,100.0,0.2992177054712287,8,100.0
40.0,13,152.0,5.62962962962963,6.394620633917897,13,152.0,0.3616088670431083,13,152.0
45.0,12,102.0,3.5172413793103448,5.8911857196075985,12,156.0,0.36983347648254267,12,156.0
50.0,15,168.0,5.793103448275862,5.919373713346905,15,168.0,0.2811301465079223,15,168.0
55.0,11,138.0,4.181818181818182,6.23264879525756,11,199.0,0.25527596653363366,11,199.0
60.0,8,134.0,4.785714285714286,6.659594683344358,8,178.0,0.26246547871409576,8,178.0
65.0,6,21.0,0.6774193548387096,6.832706684733489,6,133.0,0.3532618308230908,6,133.0
70.0,8,40.0,1.6,6.6069741948949465,8,83.0,0.33558784803994557,8,83.0
75.0,10,37.0,1.0277777777777777,6.692119500271737,10,93.0,0.38755490999531383,10,93.0
80.0,4,28.0,0.875,9.090625445606154,4,81.0,0.5680617723165845,4,81.0
85.0,2,4.0,0.11428571428571428,6.739334015262379,2,57.0,0.3870913922551491,2,57.0
90.0,14,49.0,1.6333333333333333,5.414405639108237,14,84.0,0.23998403431585738,14,84.0
95.0,16,116.0,3.515151515151515,4.813330020190367,16,151.0,0.2010094999062418,16,151.0
100.0,21,212.0,6.625,3.8770748923765526,21,247.0,0.17423831128437614,21,247.0
105.0,19,210.0,6.363636363636363,3.551426156945219,19,299.0,0.20421255211330722,19,299.0
110.0,10,142.0,3.8378378378378377,5.446660528693764,10,280.0,0.31349165016378505,10,280.0
115.0,8,157.0,4.0256410256410255,7.852469366852153,8,229.0,0.40808979098738407,8,229.0
120.0,8,197.0,5.472222222222222,7.513081836363351,8,215.0,0.3701844074619063,8,215.0
125.0,14,259.0,7.194444444444445,7.720656227964316,14,260.0,0.3441161179450469,14,260.0
130.0,14,329.0,10.612903225806452,6.680541819916891,14,329.0,0.22205366928054399,14,329.0
135.0,10,187.0,6.032258064516129,6.580121213838536,10,303.0,0.3481812130250186,10,303.0
140.0,11,209.0,7.7407407407407405,6.819258417380024,11,209.0,0.3163424532609924,11,209.0
145.0,6,54.0,1.6875,7.482793788528677,6,169.0,0.3880467737527237,6,169.0
150.0,8,57.0,1.7272727272727273,8.832394162755005,8,59.0,0.5472661320933091,8,59.0
155.0,4,15.0,0.5,7.795334225381755,4,61.0,0.44498788778984577,4,61.0
160.0,9,27.0,0.84375,7.125542737432772,9,42.0,0.35369260641293737,9,42.0
165.0,10,77.0,2.75,8.08252628530059,10,79.0,0.3194123510590268,10,79.0
170.0,10,107.0,3.566666666666667,6.461706532574396,10,109.0,0.2851221577336872,10,109.0
175.0,14,171.0,6.576923076923077,5.696323659926706,14,173.0,0.26040788878233073,14,173.0
180.0,10,123.0,4.730769230769231,3.5756113054986303,10,185.0,0.18641094752071635,10,185.0
185.0,12,183.0,6.1,6.560081689929431,12,183.0,0.37567454195085065,12,183.0
190.0,14,133.0,3.911764705882353,6.147485798649047,14,190.0,0.34291586061633544,14,190.0
195.0,15,206.0,6.4375,5.773462925435259,15,206.0,0.17952829567490403,15,206.0
200.0,19,294.0,8.909090909090908,4.926191226883211,19,294.0,0.19015690992827816,19,294.0
205.0,22,398.0,13.266666666666667,1.9821230006399337,22,398.0,0.09493451597166615,22,398.0
210.0,20,305.0,9.53125,3.0512983382605556,20,437.0,0.20052448032317824,20,437.0
215.0,10,156.0,4.875,3.4029331124274753,10,375.0,0.10563026637585517,10,375.0
220.0,4,12.0,0.2727272727272727,6.388795945389782,4,357.0,0.3816441331703999,4,357.0
225.0,10,36.0,0.9,6.523216243636533,10,308.0,0.35859994431267495,10,308.0
230.0,12,47.0,1.0681818181818181,4.674041347758995,12,285.0,0.20761926643696574,12,285.0
235.0,15,63.0,1.6578947368421053,4.103503505377867,15,236.0,0.17246658278409144,15,236.0
240.0,11,96.0,2.341463414634146,6.512607118317444,11,185.0,0.2819775865688279,11,185.0
245.0,11,141.0,3.810810810810811,7.193915334227683,11,173.0,0.3066338726898947,11,173.0
250.0,8,120.0,3.2432432432432434,6.915040405367229,8,177.0,0.3712041728554749,8,177.0
255.0,12,174.0,4.702702702702703,5.716982672248505,12,202.0,0.29456849386448,12,202.0
260.0,12,197.0,5.051282051282051,5.634526752271977,12,243.0,0.306243047011799,12,243.0
265.0,8,216.0,5.837837837837838,6.175000670958817,8,253.0,0.31178623430928587,8,253.0
270.0,11,257.0,6.7631578947368425,7.198931577730581,11,273.0,0.32642540071842974,11,273.0
275.0,8,122.0,3.696969696969697,5.518442155787821,8,239.0,0.25912890906690894,8,239.0
280.0,12,158.0,4.514285714285714,5.910128783856133,12,185.0,0.2881730703906086,12,185.0
285.0,12,184.0,5.75,5.90814850829654,12,218.0,0.254334416059482,12,218.0
290.0,6,194.0,5.105263157894737,7.4045750737615625,6,220.0,0.41584929517661656,6,220.0
295.0,4,135.0,3.75,7.676055068604691,4,199.0,0.47655353360176733,4,199.0
300.0,10,173.0,5.088235294117647,5.504408418054617,10,199.0,0.254282067275981,10,199.0
305.0,15,197.0,5.472222222222222,5.531728231752706,15,242.0,0.23662015187604324,15,242.0
310.0,8,207.0,6.088235294117647,6.287746660555392,8,250.0,0.26201451947728527,8,250.0
315.0,10,251.0,7.606060606060606,8.048104089814743,10,260.0,0.3779602314857458,10,260.0
320.0,10,301.0,10.033333333333333,8.351032827797969,10,301.0,0.395689430776475,10,301.0
325.0,6,113.0,3.53125,7.187619725674313,6,157.0,0.37403218895302986,6,157.0
330.0,12,171.0,5.896551724137931,6.681257259157834,12,171.0,0.3376643593530517,12,171.0
335.0,12,109.0,3.6333333333333333,5.718742670483922,12,167.0,0.31804670241813116,12,167.0
340.0,14,177.0,6.103448275862069,5.576792477655568,14,177.0,0.18010545886499635,14,177.0
345.0,12,153.0,4.78125,6.260817189223091,12,210.0,0.26723553923332105,12,210.0
350.0,8,154.0,5.133333333333334,6.486006676079253,8,191.0,0.2476738086439359,8,191.0
355.0,6,21.0,0.7,6.523401978867619,6,150.0,0.32647934641029924,6,150.0
360.0,10,49.0,1.8846153846153846,5.7133332712203515,10,92.0,0.15177334215022714,10,92.0
365.0,10,48.0,1.3333333333333333,7.69249302166329,10,106.0,0.4279285143450106,10,106.0
370.0,3,19.0,0.6129032258064516,8.119479245047904,3,65.0,0.4375353841729415,3,65.0
375.0,5,39.0,1.1470588235294117,8.04863633963847,5,57.0,0.39944287103447523,5,57.0
380.0,7,26.0,0.8666666666666667,6.845180733183764,7,58.0,0.3186983663207188,7,58.0
385.0,12,77.0,2.566666666666667,6.412820774172717,12,83.0,0.2943103787517718,12,83.0
390.0,9,100.0,3.5714285714285716,6.004416381582432,9,123.0,0.2522209369407192,9,123.0
395.0,6,115.0,3.9655172413793105,7.506529706735079,6,131.0,0.36677105315530745,6,131.0
400.0,8,149.0,4.806451612903226,9.192941269879373,8,149.0,0.5015257628935842,8,149.0
405.0,8,189.0,6.3,9.180957183179853,8,189.0,0.516826816803877,8,189.0
410.0,11,233.0,8.62962962962963,6.594269428549593,11,233.0,0.31226036517353634,11,233.0
415.0,8,133.0,5.115384615384615,5.4575994861074815,8,214.0,0.3382495909998892,8,214.0
