step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,11.938042526952408,0,0.0,0.8801410566406895,0,0.0
10.0,0,0.0,0.0,11.270953211878622,0,0.0,0.8385434705821732,0,0.0
15.0,4,5.0,0.2777777777777778,6.529321251250753,4,5.0,0.4324141943886991,4,5.0
20.0,8,40.0,2.2222222222222223,7.08152213152389,8,40.0,0.37277340622009636,8,40.0
25.0,10,82.0,3.5652173913043477,5.347422889332924,10,82.0,0.29063228300467875,10,82.0
30.0,14,145.0,7.25,3.1978836961777155,14,145.0,0.21776873728014343,14,145.0
35.0,17,220.0,9.166666666666666,2.209752668541235,17,220.0,0.16733082564455026,17,220.0
40.0,14,189.0,6.3,4.088249355709931,14,260.0,0.2937821183079,14,260.0
45.0,8,177.0,5.205882352941177,6.487336821402379,8,237.0,0.38227377582636457,8,237.0
50.0,9,218.0,6.055555555555555,7.137736074098498,9,220.0,0.2987012035193917,9,220.0
55.0,14,279.0,7.9714285714285715,7.578512783228413,14,279.0,0.3255225750264449,14,279.0
60.0,14,349.0,12.03448275862069,5.910895126656202,14,349.0,0.18658031598674896,14,349.0
65.0,16,428.0,13.806451612903226,6.1058430339840255,16,428.0,0.23182881535523528,16,428.0
70.0,18,510.0,19.615384615384617,4.041660094890897,18,510.0,0.16615108556583927,18,510.0
75.0,18,600.0,16.666666666666668,6.2854099580793426,18,600.0,0.3893631328597057,18,600.0
80.0,17,559.0,16.441176470588236,5.896514457738104,17,559.0,0.36215825703644056,17,559.0
85.0,21,650.0,16.25,4.787515566388391,21,650.0,0.23585275662273275,21,650.0
90.0,19,383.0,10.35135135135135,3.9108426753338206,19,611.0,0.19611776438209824,19,611.0
95.0,13,251.0,6.605263157894737,4.766999031907415,13,459.0,0.25157604188334703,13,459.0
