step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.86151578546833,0,0.0,0.9283904811564141,0,0.0
10.0,0,0.0,0.0,12.528593523904462,0,0.0,0.904543906368533,0,0.0
15.0,5,8.0,0.4444444444444444,8.11354161682491,5,8.0,0.4601925248873855,5,8.0
20.0,7,40.0,2.2222222222222223,8.186292926974494,7,40.0,0.39692979844162796,7,40.0
25.0,6,49.0,2.3333333333333335,5.969450419615377,6,55.0,0.3838397039395759,6,55.0
30.0,6,79.0,4.157894736842105,8.095694829714295,6,79.0,0.4714355960470325,6,79.0
35.0,2,43.0,1.9545454545454546,8.380219671533975,2,61.0,0.487186192673032,2,61.0
40.0,6,67.0,2.68,9.50016744725519,6,67.0,0.5531485429968082,6,67.0
45.0,8,100.0,3.8461538461538463,7.547610188420808,8,100.0,0.4452519965086109,8,100.0
50.0,12,152.0,6.333333333333333,5.886234077761519,12,152.0,0.31823324107083534,12,152.0
55.0,13,133.0,5.115384615384615,5.522196497379418,13,133.0,0.29620584261660143,13,133.0
60.0,14,202.0,8.08,4.215807779607777,14,202.0,0.1619678419119373,14,202.0
65.0,16,246.0,8.785714285714286,4.328090955412837,16,249.0,0.23496576097066244,16,249.0
70.0,16,326.0,12.538461538461538,3.9999572824862,16,326.0,0.15091750696695083,16,326.0
75.0,21,419.0,11.026315789473685,5.588107820548153,21,419.0,0.31398655090520433,21,419.0
80.0,21,524.0,15.411764705882353,4.207704083251201,21,524.0,0.28673817249864275,21,524.0
85.0,25,637.0,16.333333333333332,3.4613223649226406,25,637.0,0.19323550833834016,25,637.0
90.0,30,779.0,19.974358974358974,1.9117409719455196,30,779.0,0.06541256625801292,30,779.0
95.0,31,916.0,22.341463414634145,1.9279523377965206,31,921.0,0.11572627732248429,31,921.0
100.0,35,1080.0,25.714285714285715,1.5563389321106693,35,1080.0,0.04927277838741499,35,1080.0
105.0,32,1177.0,25.58695652173913,2.4203778529625155,32,1207.0,0.10354695831271787,32,1207.0
110.0,34,1341.0,27.367346938775512,3.2676737037946375,34,1341.0,0.13950831257415913,34,1341.0
115.0,36,1521.0,29.823529411764707,3.3858228944204236,36,1521.0,0.12764193635473664,36,1521.0
120.0,38,1707.0,36.319148936170215,1.552694476414978,38,1707.0,0.05909668751033252,38,1707.0
125.0,44,1911.0,41.54347826086956,0.5537121112889501,44,1911.0,0.04121062939798979,44,1911.0
130.0,44,2131.0,46.32608695652174,0.5214970143980251,44,2131.0,0.038868897982736815,44,2131.0
135.0,46,2354.0,49.041666666666664,0.6246687301829242,46,2354.0,0.04093646067300486,46,2354.0
140.0,42,2516.0,52.416666666666664,0.9145556082242461,42,2545.0,0.046200605395298355,42,2545.0
145.0,43,2727.0,50.5,2.5520057623504835,43,2727.0,0.1202154599001042,43,2727.0
150.0,38,2847.0,50.839285714285715,3.359708021614488,38,2885.0,0.17222928049619035,38,2885.0
155.0,38,3037.0,58.40384615384615,2.897296127158869,38,3037.0,0.1293211987718598,38,3037.0
160.0,42,3235.0,59.907407407407405,2.422169074644918,42,3235.0,0.04465503789324871,42,3235.0
165.0,43,3449.0,68.98,1.85450694061192,43,3449.0,0.041568820814308696,43,3449.0
170.0,38,2879.0,58.755102040816325,1.5669827336837867,38,3391.0,0.058740483728304906,38,3391.0
175.0,29,1884.0,40.08510638297872,2.775191189945402,29,3043.0,0.11053632133367941,29,3043.0
180.0,21,1210.0,25.74468085106383,4.342806486348528,21,2446.0,0.11183446040219525,21,2446.0
185.0,12,432.0,8.816326530612244,5.441517796926254,12,2474.0,0.29956101872937335,12,2474.0
190.0,12,120.0,2.727272727272727,5.15249688020953,12,2484.0,0.2861258357437004,12,2484.0
195.0,15,147.0,3.127659574468085,3.502372163080309,15,2318.0,0.175050905053048,15,2318.0
200.0,16,179.0,3.7291666666666665,3.8336986349414914,16,1831.0,0.16564560288963512,16,1831.0
205.0,10,55.0,1.0784313725490196,3.981450322723483,10,1715.0,0.1539774214968839,10,1715.0
210.0,13,82.0,1.7083333333333333,4.283389809885978,13,1683.0,0.17759599486872577,13,1683.0
215.0,13,105.0,2.3333333333333335,3.854427908378754,13,1522.0,0.15066215024880394,13,1522.0
220.0,12,118.0,2.2264150943396226,5.1111760111719935,12,1073.0,0.2705771637770319,12,1073.0
225.0,8,119.0,2.2884615384615383,5.149587219426836,8,999.0,0.27490354783495824,8,999.0
230.0,13,165.0,3.1132075471698113,3.9985033127749596,13,1040.0,0.1524391419366815,13,1040.0
235.0,22,253.0,5.270833333333333,3.2935842077791495,22,1128.0,0.1296304647764308,22,1128.0
240.0,29,379.0,7.73469387755102,2.251862017533195,29,1254.0,0.08259726511669728,29,1254.0
245.0,28,418.0,8.36,1.7598786201319205,28,1177.0,0.07557037991429005,28,1177.0
250.0,27,414.0,8.28,2.4332507028939916,27,902.0,0.08613208361591383,27,902.0
255.0,26,438.0,7.821428571428571,3.6001969894178187,26,1023.0,0.17327811418219508,26,1023.0
260.0,22,450.0,8.49056603773585,3.6066166739818732,22,1138.0,0.17275269080057604,22,1138.0
265.0,29,530.0,10.192307692307692,2.5790879188035047,29,1254.0,0.0948702411416455,29,1254.0
270.0,30,321.0,5.944444444444445,2.1349136860542712,30,1264.0,0.07989758915549529,30,1264.0
275.0,30,356.0,6.846153846153846,2.415936187397338,30,1188.0,0.07085660133063602,30,1188.0
280.0,43,545.0,10.092592592592593,1.8412670202362917,43,1377.0,0.040906640651882493,43,1377.0
285.0,46,770.0,15.098039215686274,1.1637031176156452,46,1603.0,0.038988923725136716,46,1603.0
290.0,40,780.0,13.928571428571429,2.198524966301659,40,1556.0,0.14658567697307015,40,1556.0
295.0,32,646.0,11.535714285714286,3.8411508538215933,32,1383.0,0.20275887033235432,32,1383.0
300.0,20,418.0,7.6,3.274382270145041,20,1294.0,0.1239077492886868,20,1294.0
305.0,21,267.0,5.037735849056604,3.8420304957955556,21,1297.0,0.15143576831960603,21,1297.0
310.0,18,176.0,3.450980392156863,3.5446582978439185,18,1280.0,0.11385053080090544,18,1280.0
315.0,17,219.0,4.294117647058823,3.8842126039580385,17,1164.0,0.15890073672932692,17,1164.0
320.0,16,278.0,5.450980392156863,4.579811805506078,16,963.0,0.14639341520270616,16,963.0
325.0,12,130.0,2.5,4.559382093638787,12,943.0,0.22656330893321297,12,943.0
330.0,13,147.0,3.0,5.560133234080639,13,883.0,0.2984209989968693,13,883.0
335.0,18,157.0,3.0784313725490198,3.8142145150325746,18,916.0,0.17175920623956617,18,916.0
340.0,28,276.0,5.2075471698113205,3.1769653137694918,28,1012.0,0.10959811668233312,28,1012.0
345.0,28,375.0,7.0754716981132075,2.6572711005081207,28,1112.0,0.05699037857873242,28,1112.0
350.0,36,535.0,10.288461538461538,2.750083007413685,36,1238.0,0.07052872333543717,36,1238.0
355.0,41,731.0,14.62,2.3680444616402094,41,1435.0,0.042988570861105524,41,1435.0
360.0,41,936.0,20.347826086956523,1.0998242628316028,41,1640.0,0.01892493867511947,41,1640.0
365.0,41,1022.0,20.03921568627451,2.337691312563618,41,1726.0,0.15620070267970684,41,1726.0
370.0,41,1227.0,24.058823529411764,2.372272044499346,41,1931.0,0.13863613682239437,41,1931.0
375.0,41,1384.0,26.11320754716981,1.648444489737251,41,2101.0,0.05550035041557944,41,2101.0
380.0,43,1595.0,31.274509803921568,1.975239535023609,43,2299.0,0.04307310317636097,43,2299.0
385.0,43,1810.0,34.80769230769231,2.311779892696226,43,2514.0,0.06317338916747406,43,2514.0
390.0,42,2009.0,41.854166666666664,1.4780767821521958,42,2713.0,0.043909273872325925,42,2713.0
395.0,42,2219.0,48.23913043478261,0.9015818771653739,42,2923.0,0.029382206634750017,42,2923.0
400.0,37,1988.0,38.98039215686274,2.2256370189452857,37,2886.0,0.12788553383779255,37,2886.0
405.0,29,1521.0,30.42,3.7185047535293436,29,2584.0,0.17873163102256692,29,2584.0
410.0,24,1035.0,19.903846153846153,4.753937991520804,24,2036.0,0.15233683797833691,24,2036.0
415.0,16,482.0,10.25531914893617,6.086452133088487,16,1546.0,0.22662200454074122,16,1546.0
420.0,9,89.0,2.119047619047619,5.437662894526626,9,1515.0,0.27124784620017034,9,1515.0
425.0,12,119.0,2.7045454545454546,5.809346051499225,12,1462.0,0.27697702087847403,12,1462.0
430.0,16,87.0,1.9772727272727273,3.7345374849916397,16,1482.0,0.15219528423020845,16,1482.0
435.0,22,182.0,3.5,4.675214814044221,22,1525.0,0.24056763254156632,22,1525.0
440.0,31,322.0,5.962962962962963,3.788434502074011,31,1665.0,0.18153488697746922,31,1665.0
445.0,40,496.0,9.358490566037736,1.4187740527915569,40,1839.0,0.0694304409847379,40,1839.0
450.0,43,543.0,10.442307692307692,1.2275344579679337,43,1860.0,0.05181391815085613,43,1860.0
455.0,33,485.0,9.509803921568627,2.169519379615116,33,1664.0,0.06064248998907529,33,1664.0
460.0,23,369.0,6.962264150943396,3.415494720799256,23,1669.0,0.12049530949536925,23,1669.0
465.0,20,307.0,6.26530612244898,3.6913706753272244,20,1738.0,0.1224473044361625,20,1738.0
470.0,20,287.0,5.519230769230769,4.2680268502147785,20,1832.0,0.1799231087431978,20,1832.0
475.0,27,406.0,8.285714285714286,2.84647740022022,27,1952.0,0.15933858663223438,27,1952.0
