step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.570705990229888,0,0.0,0.8924342133879711,0,0.0
10.0,0,0.0,0.0,12.348292266605062,0,0.0,0.878197891603001,0,0.0
15.0,5,7.0,0.3888888888888889,5.769719925045262,5,7.0,0.35722988720249965,5,7.0
20.0,9,52.0,2.888888888888889,6.073065508521842,9,52.0,0.35057673509165155,9,52.0
25.0,6,66.0,3.0,6.061652710200033,6,74.0,0.37469168353558374,6,74.0
30.0,8,102.0,4.857142857142857,7.832599345028365,8,102.0,0.3942346300824659,8,102.0
35.0,9,143.0,5.72,6.308116769441671,9,143.0,0.2753100678539324,9,143.0
40.0,14,208.0,8.0,5.55235066190476,14,208.0,0.3523525285199685,14,208.0
45.0,10,240.0,8.571428571428571,4.992916536694911,10,254.0,0.36030470174146895,10,254.0
50.0,12,295.0,9.833333333333334,5.539061478937504,12,295.0,0.2994351529751437,12,295.0
55.0,11,199.0,5.852941176470588,5.711080171951044,11,282.0,0.26465718579136444,11,282.0
60.0,14,252.0,8.689655172413794,5.874363284658977,14,258.0,0.2321573447242043,14,258.0
65.0,11,282.0,8.294117647058824,6.6805055720176645,11,302.0,0.3303217506552818,11,302.0
70.0,10,331.0,11.821428571428571,6.844140587262721,10,333.0,0.32380137169508516,10,333.0
75.0,8,98.0,2.6486486486486487,7.582356598468235,8,268.0,0.45722414620010826,8,268.0
80.0,6,30.0,0.9090909090909091,8.63265842325425,6,102.0,0.5375268086506682,6,102.0
85.0,3,10.0,0.2777777777777778,5.783020869863342,3,77.0,0.3070954655025578,3,77.0
90.0,12,44.0,1.3333333333333333,6.531054891486846,12,97.0,0.32248176823838093,12,97.0
95.0,13,94.0,2.9375,5.550852766327462,13,147.0,0.2799739855472184,13,147.0
100.0,19,178.0,5.933333333333334,4.075564997010964,19,231.0,0.20882007825181942,19,231.0
105.0,14,216.0,6.75,3.9600934130605943,14,289.0,0.23658198782254503,14,289.0
110.0,13,269.0,7.472222222222222,6.087886982602815,13,327.0,0.3794287379926358,13,327.0
115.0,9,168.0,4.421052631578948,6.664122574904389,9,293.0,0.3783460648032878,9,293.0
120.0,10,157.0,4.485714285714286,5.670089556127188,10,221.0,0.27784671049723403,10,221.0
125.0,11,174.0,4.702702702702703,4.789513103105635,11,239.0,0.2105532422927652,11,239.0
130.0,13,226.0,6.457142857142857,5.703351173530695,13,274.0,0.2633754180634439,13,274.0
135.0,12,249.0,7.114285714285714,5.315857201961876,12,289.0,0.2851728881795015,12,289.0
140.0,16,315.0,9.84375,5.1109679462935755,16,330.0,0.24281318616195843,16,330.0
145.0,13,347.0,9.378378378378379,4.82717628868077,13,387.0,0.26051868529117195,13,387.0
150.0,11,378.0,9.45,6.725676881695906,11,411.0,0.42444848529896223,11,411.0
155.0,7,97.0,2.6216216216216215,6.036704243192852,7,316.0,0.3485871267975228,7,316.0
160.0,14,82.0,2.1025641025641026,5.92503603123627,14,169.0,0.2912377545795911,14,169.0
165.0,16,124.0,3.4444444444444446,3.6960276051581666,16,227.0,0.10994188618053494,16,227.0
170.0,15,171.0,4.5,5.192157772551348,15,267.0,0.2624717544133743,15,267.0
175.0,12,119.0,3.3055555555555554,4.273443068434551,12,280.0,0.18480532601752336,12,280.0
180.0,18,191.0,5.305555555555555,4.567606251951667,18,293.0,0.18600087074433616,18,293.0
185.0,17,229.0,5.725,4.929410867850346,17,347.0,0.23189011216768296,17,347.0
190.0,11,240.0,6.0,5.906733491483223,11,364.0,0.312373623944206,11,364.0
195.0,14,230.0,5.897435897435898,4.063356911067743,14,356.0,0.1589633970265318,14,356.0
200.0,23,329.0,8.225,3.4491084536760837,23,455.0,0.15833156029017068,23,455.0
205.0,24,403.0,10.333333333333334,2.3089520714888723,24,540.0,0.10390442814940443,24,540.0
210.0,19,455.0,11.097560975609756,4.520217630728832,19,579.0,0.20969894880919143,19,579.0
215.0,13,216.0,5.2682926829268295,3.9707308066836453,13,488.0,0.13775650330052722,13,488.0
220.0,16,197.0,4.104166666666667,6.22376434082354,16,357.0,0.35329512773585375,16,357.0
225.0,16,236.0,5.130434782608695,4.801216348056729,16,362.0,0.21951482120991028,16,362.0
230.0,18,271.0,5.530612244897959,5.013395397452838,18,379.0,0.20457908774374603,18,379.0
235.0,14,111.0,2.5813953488372094,4.0132045206459015,14,368.0,0.16030599994656466,14,368.0
240.0,16,126.0,3.0,3.9912624120750317,16,302.0,0.17793114399104776,16,302.0
245.0,19,168.0,3.9069767441860463,3.6277648996645637,19,355.0,0.14034389955174356,19,355.0
250.0,18,215.0,4.886363636363637,4.910760583978991,18,368.0,0.17475592574684407,18,368.0
255.0,12,221.0,4.702127659574468,5.190510857376096,12,391.0,0.2496900042964488,12,391.0
260.0,14,274.0,5.829787234042553,6.139678145143274,14,399.0,0.3153001447236907,14,399.0
265.0,17,316.0,7.022222222222222,4.030355086297215,17,448.0,0.13753024212671408,17,448.0
270.0,18,368.0,8.363636363636363,4.904236816995676,18,485.0,0.22677002301927984,18,485.0
275.0,12,166.0,4.048780487804878,3.72620648775153,12,426.0,0.14009356032736112,12,426.0
280.0,16,196.0,4.666666666666667,4.782329359071368,16,299.0,0.21503012153589407,16,299.0
285.0,17,231.0,5.5,4.15213323965896,17,351.0,0.11457909308742593,17,351.0
290.0,16,255.0,5.3125,5.881694886601554,16,370.0,0.3144104820339912,16,370.0
295.0,6,165.0,3.5869565217391304,6.60095722580674,6,339.0,0.3741843371935458,6,339.0
300.0,11,199.0,4.627906976744186,5.419025521572311,11,315.0,0.2758863108202663,11,315.0
305.0,18,239.0,5.431818181818182,4.190915259764321,18,354.0,0.16023598900730004,18,354.0
310.0,15,282.0,6.714285714285714,4.981508080398385,15,368.0,0.19012852764545138,15,368.0
315.0,14,341.0,7.930232558139535,6.144876646991578,14,389.0,0.24931759715431462,14,389.0
320.0,12,196.0,5.0256410256410255,5.47127175688986,12,276.0,0.2815289624086462,12,276.0
325.0,18,270.0,6.585365853658536,4.688180973518275,18,318.0,0.24003815485404695,18,318.0
330.0,19,329.0,8.024390243902438,3.6945610828934967,19,394.0,0.1917211599426992,19,394.0
335.0,15,372.0,8.857142857142858,4.5656432808242435,15,433.0,0.23730213352369423,15,433.0
340.0,15,186.0,4.325581395348837,3.54534801176428,15,386.0,0.13653164331139203,15,386.0
345.0,18,256.0,5.953488372093023,4.202263514433439,18,321.0,0.18959948551056238,18,321.0
350.0,25,306.0,7.116279069767442,3.1076318370308904,25,394.0,0.09155182635225774,25,394.0
355.0,18,339.0,7.704545454545454,4.701438122210553,18,441.0,0.19579545361419048,18,441.0
360.0,13,125.0,3.048780487804878,3.7615651719782934,13,397.0,0.11857320197373178,13,397.0
365.0,12,100.0,2.0833333333333335,6.207025463301896,12,293.0,0.36222777838417464,12,293.0
370.0,15,124.0,2.6956521739130435,4.488638682611681,15,302.0,0.20890855930185337,15,302.0
375.0,21,159.0,3.2448979591836733,4.537771452212275,21,325.0,0.1926746016421898,21,325.0
380.0,18,226.0,5.022222222222222,4.094540566432089,18,402.0,0.14857846649784878,18,402.0
385.0,24,322.0,7.0,3.0322431346577297,24,507.0,0.1504913654922444,24,507.0
390.0,25,414.0,9.409090909090908,2.0732871345018604,25,600.0,0.10203961191574276,25,600.0
395.0,21,475.0,10.326086956521738,2.949039797008303,21,650.0,0.12360060060056462,21,650.0
400.0,18,395.0,7.596153846153846,3.8644704501816594,18,654.0,0.19854884597740943,18,654.0
405.0,16,391.0,7.377358490566038,4.673668747406422,16,607.0,0.2402231901831196,16,607.0
410.0,21,439.0,8.442307692307692,3.125984481704795,21,634.0,0.11857674552290932,21,634.0
415.0,23,500.0,9.433962264150944,3.9471321840864717,23,671.0,0.15850549741583178,23,671.0
420.0,18,210.0,4.285714285714286,3.0745860995294056,18,624.0,0.11338128918851835,18,624.0
425.0,19,148.0,2.96,4.146618625550761,19,385.0,0.18460450195930292,19,385.0
430.0,19,187.0,3.816326530612245,3.259418801853208,19,436.0,0.08896419248349112,19,436.0
435.0,20,222.0,4.036363636363636,4.993849621542803,20,446.0,0.24407453107561178,20,446.0
440.0,14,107.0,2.018867924528302,5.042296198884832,14,437.0,0.2661000014552574,14,437.0
445.0,16,96.0,1.8113207547169812,4.17106991193159,16,371.0,0.2143819517475993,16,371.0
450.0,19,138.0,2.7058823529411766,3.4720124823253427,19,377.0,0.1190739790334128,19,377.0
455.0,19,190.0,3.7254901960784315,3.878160980394039,19,401.0,0.14464686527864762,19,401.0
460.0,19,235.0,4.7,4.100325949171025,19,452.0,0.150786985654268,19,452.0
465.0,23,331.0,7.042553191489362,2.9084897010827766,23,553.0,0.13646754733223024,23,553.0
470.0,24,402.0,7.882352941176471,3.083064531806262,24,629.0,0.18355599236266112,24,629.0
475.0,20,458.0,8.807692307692308,3.934476563301037,20,663.0,0.21679359068331588,20,663.0
480.0,14,367.0,6.796296296296297,3.0860025517452376,14,661.0,0.1065980144672812,14,661.0
485.0,19,421.0,7.654545454545454,4.014087496439186,19,643.0,0.16553547848897648,19,643.0
490.0,22,485.0,9.326923076923077,2.871499703096925,22,702.0,0.09970201757698328,22,702.0
495.0,21,549.0,10.557692307692308,3.331735083853997,21,733.0,0.13675244185462973,21,733.0
500.0,17,255.0,4.903846153846154,3.2550822034715328,17,676.0,0.14087985352981183,17,676.0
505.0,20,140.0,2.5,4.663836917875311,20,492.0,0.23053658693331222,20,492.0
510.0,21,184.0,3.2280701754385963,4.694900310649035,21,438.0,0.24011376252732855,21,438.0
515.0,19,215.0,3.9814814814814814,3.795775345918728,19,444.0,0.14531930588967798,19,444.0
520.0,19,103.0,1.8727272727272728,3.4549572740431205,19,455.0,0.13694150231952892,19,455.0
525.0,18,130.0,2.5,3.397016818936814,18,433.0,0.1239861755537986,18,433.0
530.0,20,185.0,3.490566037735849,3.0807531745917673,20,488.0,0.12430867420751027,20,488.0
