step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.71053961034803,0,0.0,0.93013631376222,0,0.0
10.0,0,0.0,0.0,11.700394333505615,0,0.0,0.862432274426229,0,0.0
15.0,4,4.0,0.2222222222222222,6.994544661801255,4,4.0,0.4281264346315791,4,4.0
20.0,8,40.0,2.2222222222222223,7.334249125087155,8,40.0,0.38446341244456644,8,40.0
25.0,12,86.0,3.5833333333333335,5.414849415978636,12,86.0,0.2791539057802335,12,86.0
30.0,14,155.0,7.75,3.1633139174115548,14,155.0,0.23006602237644871,14,155.0
35.0,14,189.0,7.875,2.8984281548972946,14,189.0,0.209947757328829,14,189.0
40.0,18,278.0,9.266666666666667,4.600485993188162,18,278.0,0.28927678189540057,18,278.0
45.0,20,373.0,10.970588235294118,4.201920450257672,20,373.0,0.2551929146446958,20,373.0
50.0,19,300.0,8.823529411764707,2.3885963191654875,19,415.0,0.15792136157617254,19,415.0
55.0,16,229.0,6.026315789473684,5.01930986037112,16,389.0,0.2567576739877691,16,389.0
60.0,14,278.0,7.315789473684211,5.988272323164002,14,335.0,0.1961067952768583,14,335.0
65.0,14,348.0,8.923076923076923,7.705547736212507,14,358.0,0.3562471928620763,14,358.0
70.0,16,420.0,12.727272727272727,4.588622314533855,16,430.0,0.18003364956908108,16,430.0
75.0,24,528.0,12.571428571428571,4.713396285510955,24,538.0,0.2819361207164631,24,538.0
80.0,20,323.0,8.5,4.310957027668399,20,528.0,0.303096913087566,20,528.0
85.0,16,270.0,6.136363636363637,4.719052674641693,16,413.0,0.24537192373366096,16,413.0
90.0,18,215.0,4.886363636363637,4.702174917338559,18,369.0,0.19787826260912786,18,369.0
95.0,25,317.0,7.204545454545454,4.564308282370438,25,396.0,0.1451343900400039,25,396.0
100.0,28,456.0,10.857142857142858,3.6188777116965194,28,533.0,0.11085853071515217,28,533.0
105.0,26,397.0,9.232558139534884,3.4909081541053895,26,596.0,0.16190183472297154,26,596.0
110.0,18,253.0,5.75,4.64720751459376,18,506.0,0.21923722848646648,18,506.0
