step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.845980877631233,0,0.0,0.9317532533056426,0,0.0
10.0,0,0.0,0.0,13.436744671136717,0,0.0,0.9700575347710341,0,0.0
15.0,3,5.0,0.2777777777777778,7.065491090773142,3,5.0,0.3904710066105518,3,5.0
20.0,8,44.0,2.588235294117647,6.396326785266727,8,44.0,0.3857487963593589,8,44.0
25.0,6,64.0,3.0476190476190474,6.6900535031674675,6,64.0,0.46000083405819353,6,64.0
30.0,9,102.0,5.1,6.167602354672084,9,102.0,0.3315483087907525,9,102.0
35.0,10,114.0,4.75,4.973777108762422,10,114.0,0.24392786344591075,10,114.0
40.0,14,178.0,6.592592592592593,6.0033311351455705,14,178.0,0.3742177666913155,14,178.0
45.0,10,162.0,5.4,5.552651322826649,10,210.0,0.3484276513852622,10,210.0
50.0,10,178.0,5.933333333333334,5.798227355130343,10,196.0,0.29584139394153824,10,196.0
55.0,14,240.0,7.0588235294117645,5.983741161643967,14,249.0,0.27910727006846714,14,249.0
60.0,18,323.0,11.137931034482758,3.173624263860246,18,332.0,0.1653642958627558,18,332.0
65.0,16,333.0,10.40625,2.86108820647926,16,373.0,0.19506807606008184,16,373.0
70.0,20,429.0,13.40625,4.111026861204072,20,438.0,0.16979915481084548,20,438.0
75.0,19,421.0,9.568181818181818,5.615040367443009,19,491.0,0.30050920233324624,19,491.0
80.0,10,399.0,9.975,6.339655058038412,10,491.0,0.36346566343502174,10,491.0
85.0,14,453.0,10.295454545454545,6.309595060683107,14,493.0,0.3043379894280517,14,493.0
90.0,18,542.0,13.55,6.930213097527388,18,542.0,0.29403365199236525,18,542.0
95.0,18,632.0,16.205128205128204,6.605354466912506,18,632.0,0.2573598649474992,18,632.0
100.0,15,280.0,7.777777777777778,5.9023872780580815,15,548.0,0.24533750885653918,15,548.0
105.0,9,165.0,4.852941176470588,7.02228582404273,9,331.0,0.37364692084995776,9,331.0
110.0,11,81.0,2.189189189189189,6.30830269331931,11,316.0,0.3376762520855799,11,316.0
115.0,14,138.0,4.0588235294117645,6.095685983289811,14,308.0,0.3367700117777839,14,308.0
120.0,14,145.0,4.142857142857143,4.572257097022892,14,353.0,0.18958988390991338,14,353.0
125.0,16,205.0,5.857142857142857,5.820320908280795,16,388.0,0.2669351721302662,16,388.0
130.0,17,200.0,5.714285714285714,4.863158507730261,17,380.0,0.17768597361099617,17,380.0
135.0,22,301.0,8.852941176470589,3.842550108625098,22,481.0,0.17016829611451498,22,481.0
140.0,20,368.0,10.823529411764707,3.6780384560970947,20,570.0,0.18943497372080978,20,570.0
145.0,18,434.0,11.421052631578947,5.267709001505407,18,625.0,0.27798968189996376,18,625.0
150.0,12,367.0,8.340909090909092,7.083888689111703,12,631.0,0.38697086274234466,12,631.0
155.0,16,421.0,10.794871794871796,4.904531247850818,16,612.0,0.19670302855931132,16,612.0
160.0,20,485.0,11.547619047619047,4.79406054753389,20,676.0,0.19103148809280895,20,676.0
165.0,18,567.0,14.921052631578947,5.322702820890814,18,744.0,0.19466474493325472,18,744.0
170.0,20,660.0,16.5,6.312410704475257,20,826.0,0.24586156951653731,20,826.0
175.0,20,760.0,21.11111111111111,5.846971666041511,20,926.0,0.21188464256455486,20,926.0
180.0,14,443.0,13.424242424242424,3.914247213452391,14,780.0,0.1712925411636062,14,780.0
185.0,11,162.0,4.5,6.8479925907343615,11,508.0,0.39924721476905906,11,508.0
