step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.349481048762398,0,0.0,0.9316817804294707,0,0.0
10.0,0,0.0,0.0,11.658706349681594,0,0.0,0.8816289417800346,0,0.0
15.0,5,5.0,0.2777777777777778,6.842757542067901,5,5.0,0.38022717408417794,5,5.0
20.0,8,42.0,2.3333333333333335,7.159490564340743,8,42.0,0.40390455059679303,8,42.0
25.0,5,45.0,2.0454545454545454,5.974637420870079,5,59.0,0.3678847228288586,5,59.0
30.0,10,88.0,4.4,6.381436925844592,10,88.0,0.3352645637778322,10,88.0
35.0,6,104.0,4.333333333333333,5.433150636376824,6,116.0,0.2750352680967614,6,116.0
40.0,8,141.0,5.423076923076923,7.743871044297662,8,141.0,0.473619982099552,8,141.0
45.0,6,68.0,2.2666666666666666,7.654541817742682,6,119.0,0.4712908354623602,6,119.0
50.0,8,103.0,3.6785714285714284,6.958699943828456,8,103.0,0.35137826838436187,8,103.0
55.0,9,105.0,3.5,5.667645294693125,9,136.0,0.27310965902910483,9,136.0
60.0,8,143.0,5.5,6.808677763257815,8,146.0,0.3175396419956759,8,146.0
65.0,10,147.0,4.9,6.00444332786743,10,172.0,0.29185718495415797,10,172.0
70.0,14,213.0,8.192307692307692,5.124212265403797,14,216.0,0.2363793742340196,14,216.0
75.0,12,220.0,6.111111111111111,6.330282455768781,12,257.0,0.39584826145855595,12,257.0
80.0,8,240.0,7.5,7.745901583816002,8,263.0,0.4855436034453866,8,263.0
85.0,10,150.0,3.9473684210526314,6.0074240532414676,10,173.0,0.3373241863290021,10,173.0
90.0,20,232.0,6.823529411764706,4.45646486922319,20,255.0,0.19652197634178745,20,255.0
95.0,18,281.0,7.805555555555555,3.5631875530273,18,320.0,0.16614120143679403,18,320.0
100.0,14,322.0,9.2,5.652784467983034,14,348.0,0.263969651012915,14,348.0
105.0,10,136.0,3.5789473684210527,5.551212610196112,10,307.0,0.26812009741094595,10,307.0
