step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.554365494405145,0,0.0,0.9347279793236036,0,0.0
10.0,0,0.0,0.0,12.270221248117748,0,0.0,0.9193259680066865,0,0.0
15.0,5,8.0,0.4444444444444444,7.597239114673495,5,8.0,0.437695501283594,5,8.0
20.0,4,23.0,1.2777777777777777,8.498687864263793,4,28.0,0.5242465903745335,4,28.0
25.0,6,45.0,2.25,6.358138748764468,6,45.0,0.3844937296642886,6,45.0
30.0,10,92.0,4.6,5.842870543269306,10,92.0,0.33767937886371874,10,92.0
35.0,11,144.0,6.857142857142857,3.940508771713554,11,144.0,0.27445250236668955,11,144.0
40.0,10,143.0,5.5,5.302255669148183,10,177.0,0.3959334181569493,10,177.0
45.0,8,176.0,5.866666666666666,7.2857085390466665,8,183.0,0.4658156618815483,8,183.0
50.0,12,220.0,6.875,7.309342935852213,12,220.0,0.3125066879939,12,220.0
55.0,10,268.0,8.375,6.8951888269978365,10,271.0,0.37901488899441554,10,271.0
60.0,14,327.0,12.576923076923077,4.8500607834292,14,327.0,0.18578892226749194,14,327.0
65.0,11,175.0,5.833333333333333,5.112313315607298,11,302.0,0.28188868578413506,11,302.0
70.0,10,178.0,6.592592592592593,6.414317516501967,10,191.0,0.3213809794368794,10,191.0
75.0,8,145.0,3.8157894736842106,6.929649851632466,8,203.0,0.4211399263502722,8,203.0
80.0,6,154.0,4.4,8.67811015128521,6,174.0,0.5375301877623276,6,174.0
85.0,7,185.0,5.138888888888889,8.725347781687622,7,198.0,0.4743148688669181,7,198.0
90.0,14,244.0,7.625,7.635512465606626,14,257.0,0.28565362030456615,14,257.0
95.0,10,281.0,9.689655172413794,6.381655497340251,10,305.0,0.3267700199416527,10,305.0
100.0,15,350.0,13.461538461538462,5.198886834061004,15,363.0,0.2617457672802961,15,363.0
105.0,10,271.0,9.033333333333333,4.852130442906889,10,362.0,0.24233092371623863,10,362.0
110.0,12,306.0,9.5625,6.882538492586985,12,325.0,0.4137532494782604,12,325.0
115.0,8,279.0,8.205882352941176,6.544772644077689,8,323.0,0.3567223639947583,8,323.0
120.0,6,294.0,8.909090909090908,7.633076137606033,6,304.0,0.4053296474311176,6,304.0
125.0,12,342.0,10.363636363636363,8.067678700278135,12,342.0,0.3454420782351676,12,342.0
130.0,9,372.0,13.285714285714286,6.080625142363672,9,382.0,0.28078384555507185,9,382.0
135.0,14,431.0,15.392857142857142,5.963649851842798,14,431.0,0.2834383773864163,14,431.0
140.0,11,466.0,16.642857142857142,5.260668626090644,11,481.0,0.2746264498143852,11,481.0
145.0,12,519.0,17.3,6.647664462281566,12,521.0,0.3910249659642919,12,521.0
150.0,8,419.0,11.63888888888889,7.4288531674745855,8,503.0,0.43342448095689967,8,503.0
155.0,8,443.0,13.84375,7.85244316534741,8,458.0,0.44590730200286866,8,458.0
160.0,14,497.0,14.617647058823529,5.853964907032752,14,497.0,0.22689494487897313,14,497.0
165.0,12,512.0,16.516129032258064,5.253411544834041,12,548.0,0.22736013504944966,12,548.0
170.0,10,554.0,17.870967741935484,5.782437168568674,10,562.0,0.304145139799665,10,562.0
175.0,11,555.0,18.5,5.4715885736594965,11,589.0,0.24909692463491198,11,589.0
180.0,15,623.0,20.096774193548388,4.966945232621031,15,631.0,0.21118426471305943,15,631.0
185.0,14,650.0,19.11764705882353,4.908543416894678,14,682.0,0.26568272590514563,14,682.0
190.0,10,684.0,20.11764705882353,6.581902166708718,10,702.0,0.3962282469311243,10,702.0
195.0,13,740.0,21.142857142857142,6.623042831837475,13,740.0,0.28805701732602673,13,740.0
200.0,11,709.0,20.257142857142856,5.390938245420611,11,752.0,0.2472073361667462,11,752.0
205.0,16,781.0,23.666666666666668,5.7541805914387085,16,781.0,0.2671941141541441,16,781.0
210.0,16,813.0,23.91176470588235,4.7417336618891435,16,836.0,0.2230466887456724,16,836.0
215.0,18,902.0,29.096774193548388,4.402476680787784,18,902.0,0.1645050438223891,18,902.0
