step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,11.617670183438763,0,0.0,0.9039205646988897,0,0.0
10.0,0,0.0,0.0,11.361369424017754,0,0.0,0.8836557742261757,0,0.0
15.0,1,1.0,0.05555555555555555,7.29807955008214,1,1.0,0.505139452630802,1,1.0
20.0,8,32.0,1.7777777777777777,7.266320568324916,8,32.0,0.4110868309548139,8,32.0
25.0,4,37.0,1.608695652173913,6.3372367934272775,4,48.0,0.3669519470197573,4,48.0
30.0,6,65.0,3.25,7.935440838124627,6,65.0,0.4681959675122444,6,65.0
35.0,8,99.0,4.125,5.210062078831858,8,99.0,0.21841327480065875,8,99.0
40.0,14,162.0,6.0,6.083338300821709,14,162.0,0.3742085619900412,14,162.0
45.0,10,174.0,6.214285714285714,4.600837607277273,10,204.0,0.3287020552609948,10,204.0
50.0,12,221.0,7.366666666666666,5.579588983638603,12,225.0,0.29965193767565174,12,225.0
55.0,12,272.0,8.0,5.551471135305282,12,280.0,0.26372065056386107,12,280.0
60.0,20,349.0,12.03448275862069,3.889806510028781,20,353.0,0.1466879752490182,20,353.0
65.0,18,351.0,10.323529411764707,4.070561556207889,18,355.0,0.19097595905988043,18,355.0
70.0,22,459.0,15.3,2.263269678707737,22,463.0,0.11292972533455,22,463.0
75.0,22,471.0,11.214285714285714,4.358794625033938,22,539.0,0.2858571714181532,22,539.0
80.0,12,451.0,11.275,5.586482512299523,12,551.0,0.32931709464141307,12,551.0
85.0,12,169.0,3.6739130434782608,5.562774848319018,12,478.0,0.31489673110183913,12,478.0
90.0,15,61.0,1.4523809523809523,4.671361291647163,15,256.0,0.20395111647394562,15,256.0
95.0,18,95.0,2.159090909090909,4.18279716442644,18,292.0,0.16853619697928618,18,292.0
100.0,14,101.0,2.3488372093023258,4.891777995818052,14,290.0,0.1761957670717822,14,290.0
105.0,14,106.0,2.5238095238095237,4.6157834792887185,14,332.0,0.21035387223562396,14,332.0
110.0,20,195.0,4.431818181818182,4.400445786205835,20,394.0,0.22082538424624312,20,394.0
115.0,20,249.0,5.659090909090909,4.214284337457285,20,452.0,0.23129847826729816,20,452.0
120.0,18,290.0,6.904761904761905,4.132990805198779,18,449.0,0.1809061179155767,18,449.0
125.0,16,350.0,7.608695652173913,4.904719335352487,16,526.0,0.21022204972977618,16,526.0
130.0,20,440.0,10.0,3.6653695949849494,20,616.0,0.11430136749106981,20,616.0
135.0,24,520.0,11.818181818181818,3.09658099104026,24,696.0,0.12751554933621656,24,696.0
140.0,22,588.0,13.674418604651162,3.8073777724919897,22,746.0,0.1563827458973911,22,746.0
145.0,18,661.0,13.770833333333334,6.58329708406094,18,787.0,0.3051151423414053,18,787.0
150.0,12,431.0,8.795918367346939,7.0884543422160124,12,695.0,0.40065729675012596,12,695.0
155.0,12,169.0,3.9302325581395348,5.256459669419143,12,514.0,0.24439655360307094,12,514.0
160.0,17,193.0,4.1063829787234045,4.4508330807303205,17,565.0,0.20251682279033287,17,565.0
165.0,18,245.0,5.833333333333333,3.5544256707457755,18,609.0,0.10794272673613953,18,609.0
170.0,16,280.0,6.086956521739131,5.222385409270628,16,567.0,0.2525018186162196,16,567.0
175.0,14,299.0,7.2926829268292686,4.578648779419676,14,445.0,0.1943555144865627,14,445.0
180.0,16,343.0,8.166666666666666,5.016346240471438,16,440.0,0.20142296455470862,16,440.0
185.0,16,393.0,8.931818181818182,5.516126805869224,16,486.0,0.2541874105160609,16,486.0
190.0,14,346.0,7.863636363636363,6.036260234088226,14,487.0,0.3061709810525412,14,487.0
195.0,20,432.0,10.8,4.602124314916255,20,515.0,0.18100343087223708,20,515.0
200.0,20,500.0,11.904761904761905,4.506811020694926,20,599.0,0.16514020776320126,20,599.0
205.0,16,555.0,14.23076923076923,4.788265955288021,16,652.0,0.18800554429278243,16,652.0
210.0,14,463.0,11.575,5.059846447263375,14,631.0,0.24234194533975079,14,631.0
215.0,12,410.0,11.38888888888889,3.97534207344606,12,551.0,0.13039453448849847,12,551.0
220.0,18,442.0,9.608695652173912,5.57459313515029,18,605.0,0.3144135201546899,18,605.0
225.0,12,458.0,10.651162790697674,6.3930285789752554,12,611.0,0.32713665365633404,12,611.0
230.0,16,523.0,11.369565217391305,5.851467916506733,16,676.0,0.22920321607687089,16,676.0
235.0,24,629.0,14.976190476190476,4.433154536678849,24,782.0,0.1649180454672831,24,782.0
240.0,24,710.0,18.205128205128204,2.134812958532231,24,879.0,0.11068331898460645,24,879.0
245.0,18,776.0,19.4,3.843764611922991,18,937.0,0.17772537506978714,18,937.0
250.0,14,684.0,15.545454545454545,4.260946556401761,14,909.0,0.18521078602220994,14,909.0
255.0,16,626.0,13.911111111111111,4.698779622209775,16,809.0,0.2458373650897169,16,809.0
260.0,18,662.0,13.791666666666666,4.359151340752647,18,855.0,0.23509408752013958,18,855.0
265.0,18,696.0,14.808510638297872,4.704710512817308,18,895.0,0.23189424139184053,18,895.0
270.0,19,775.0,16.145833333333332,5.782783961020155,19,932.0,0.24268779549468572,19,932.0
275.0,18,850.0,19.318181818181817,4.349047262084375,18,1015.0,0.16959823990302014,18,1015.0
280.0,26,964.0,21.90909090909091,3.575747984111217,26,1121.0,0.15494876338868158,26,1121.0
285.0,26,1054.0,25.095238095238095,2.799760607725949,26,1227.0,0.11307937406280229,26,1227.0
290.0,20,1126.0,23.458333333333332,5.118797893702694,20,1297.0,0.2803005814953927,20,1297.0
295.0,14,1010.0,20.2,6.084199121864705,14,1247.0,0.31338252936927347,14,1247.0
300.0,14,882.0,19.17391304347826,4.397042085679537,14,1111.0,0.20526840243309558,14,1111.0
305.0,21,932.0,19.416666666666668,4.456003558777479,21,1114.0,0.1978086255741765,21,1114.0
