step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,11.269611800188477,0,0.0,0.8588752117980589,0,0.0
10.0,0,0.0,0.0,11.674915308144639,0,0.0,0.8910472445050632,0,0.0
15.0,3,3.0,0.16666666666666666,7.7259030840725575,3,3.0,0.45227608973494565,3,3.0
20.0,8,36.0,2.0,6.698494273296703,8,36.0,0.3650952250187079,8,36.0
25.0,4,39.0,1.625,6.1591629067058875,4,51.0,0.34998031917669686,4,51.0
30.0,6,67.0,3.35,8.179383342233706,6,67.0,0.4581556918804694,6,67.0
35.0,6,97.0,4.041666666666667,8.986519057584621,6,97.0,0.3865288593345618,6,97.0
40.0,2,47.0,1.8076923076923077,9.276056939384427,2,77.0,0.5920996855942132,2,77.0
45.0,2,57.0,2.4782608695652173,8.93394333917906,2,57.0,0.591446200006334,2,57.0
50.0,2,67.0,2.7916666666666665,8.133050144094438,2,69.0,0.5061067121398668,2,69.0
55.0,7,94.0,3.9166666666666665,8.45133282459993,7,94.0,0.4469582135936602,7,94.0
60.0,7,48.0,2.1818181818181817,7.824791615570041,7,48.0,0.3663200822716118,7,48.0
65.0,10,89.0,3.7083333333333335,5.437088141585253,10,89.0,0.2754256718016411,10,89.0
70.0,8,122.0,5.809523809523809,5.067421639871624,8,130.0,0.32997237121821316,8,130.0
75.0,10,165.0,5.32258064516129,8.556657489411071,10,165.0,0.5422167818366901,10,165.0
80.0,7,109.0,3.5161290322580645,8.515615103340807,7,157.0,0.5161939342180285,7,157.0
85.0,11,155.0,4.696969696969697,6.336619387112719,11,155.0,0.3293834489544021,11,155.0
90.0,12,193.0,6.225806451612903,5.690111337236469,12,206.0,0.27378404978429943,12,206.0
95.0,11,245.0,7.903225806451613,6.156119556469077,11,248.0,0.3059471768458329,11,248.0
100.0,8,77.0,2.566666666666667,6.155896988066113,8,199.0,0.2942579016112314,8,199.0
105.0,7,78.0,2.6,7.505327545096209,7,112.0,0.3863683535924893,7,112.0
110.0,7,80.0,2.4242424242424243,7.398335413934248,7,106.0,0.4136368071609546,7,106.0
115.0,7,109.0,3.40625,8.32861057505291,7,119.0,0.47211531404386564,7,119.0
120.0,8,115.0,3.9655172413793105,6.7970433353314395,8,121.0,0.3390996993598423,8,121.0
125.0,12,173.0,6.178571428571429,6.7167949413933155,12,179.0,0.3379817490856985,12,179.0
130.0,9,140.0,5.185185185185185,5.152324361466223,9,192.0,0.2420626257689822,9,192.0
135.0,10,190.0,6.551724137931035,6.866551148300692,10,190.0,0.31370630202612826,10,190.0
140.0,8,149.0,5.321428571428571,7.259463591206628,8,206.0,0.33628354039138475,8,206.0
145.0,2,123.0,4.1,8.064836659992038,2,165.0,0.43802280210240074,2,165.0
150.0,4,141.0,4.40625,10.535378194462474,4,141.0,0.6493576828717227,4,141.0
155.0,4,161.0,5.75,9.668133669957102,4,161.0,0.5379450153618055,4,161.0
160.0,8,42.0,1.4482758620689655,6.8478329692524875,8,46.0,0.3470838315429231,8,46.0
165.0,12,95.0,4.318181818181818,5.4925525983878805,12,95.0,0.267678911671395,12,95.0
170.0,11,121.0,4.321428571428571,5.632931862157872,11,136.0,0.28775372900500024,11,136.0
175.0,10,170.0,7.083333333333333,6.392348841081869,10,170.0,0.3067774460522803,10,170.0
180.0,5,85.0,3.0357142857142856,5.502154241140391,5,148.0,0.22370279845130783,5,148.0
185.0,9,127.0,4.233333333333333,7.876550514257588,9,127.0,0.464754607169784,9,127.0
190.0,7,52.0,1.6774193548387097,7.847204249541113,7,108.0,0.46319013630994454,7,108.0
195.0,11,99.0,3.3,7.199613852859755,11,99.0,0.2956652067196848,11,99.0
200.0,9,53.0,1.8275862068965518,6.916244911955484,9,116.0,0.32685743857215377,9,116.0
205.0,2,24.0,0.9230769230769231,7.475914115232256,2,61.0,0.3295341609322183,2,61.0
210.0,6,46.0,1.7037037037037037,7.279598633382314,6,83.0,0.3690326332766102,6,83.0
215.0,11,92.0,4.181818181818182,2.5569232377800724,11,129.0,0.12448928494670605,11,129.0
220.0,13,112.0,3.393939393939394,5.411221444701902,13,158.0,0.37765789304361963,13,158.0
225.0,6,118.0,3.6875,7.28341536914386,6,153.0,0.4425075411581299,6,153.0
230.0,9,154.0,4.052631578947368,7.3031476740414005,9,160.0,0.33274789405546745,9,160.0
235.0,14,214.0,6.294117647058823,6.116981340508069,14,220.0,0.2465537261870173,14,220.0
240.0,19,297.0,9.580645161290322,3.0505932959006317,19,303.0,0.14141735273605577,19,303.0
245.0,18,358.0,11.1875,3.437792523464136,18,383.0,0.1993293644813017,18,383.0
250.0,14,413.0,12.147058823529411,4.892494972293091,14,426.0,0.2239164649377784,14,426.0
255.0,16,491.0,12.275,7.126566156288996,16,491.0,0.3669365683347253,16,491.0
260.0,11,244.0,6.421052631578948,6.640103918274702,11,432.0,0.3846243548807652,11,432.0
265.0,9,158.0,4.388888888888889,6.752121310382872,9,288.0,0.35175802200385414,9,288.0
270.0,12,178.0,4.8108108108108105,5.471705700247807,12,327.0,0.2745313918350663,12,327.0
275.0,16,252.0,7.636363636363637,5.231809068537538,16,382.0,0.19188670469494382,16,382.0
280.0,18,342.0,9.243243243243244,5.2019590590536495,18,472.0,0.22749927511953597,18,472.0
285.0,23,450.0,14.0625,3.0256124364975223,23,580.0,0.15764800466479953,23,580.0
290.0,19,284.0,7.282051282051282,4.198575281783379,19,570.0,0.3016601836977739,19,570.0
295.0,21,342.0,8.341463414634147,5.725910195416309,21,514.0,0.3404509236472819,21,514.0
300.0,18,351.0,8.162790697674419,4.092694499027218,18,580.0,0.19075776174843934,18,580.0
305.0,21,421.0,9.790697674418604,5.181827923298692,21,614.0,0.24887816200804266,21,614.0
310.0,19,283.0,6.738095238095238,4.241624372400597,19,559.0,0.15210603331471337,19,559.0
315.0,14,127.0,3.097560975609756,5.183500831978625,14,414.0,0.2509536073485004,14,414.0
320.0,16,103.0,2.5121951219512195,3.9265295722848075,16,414.0,0.1580342325470771,16,414.0
325.0,25,212.0,4.930232558139535,4.582427317478344,25,457.0,0.2158470295331199,25,457.0
330.0,22,239.0,5.558139534883721,4.329180282129206,22,537.0,0.185710452803689,22,537.0
335.0,17,236.0,5.619047619047619,4.828866686684074,17,568.0,0.2545206510390853,17,568.0
340.0,13,188.0,4.372093023255814,4.171047120542662,13,509.0,0.1648211681867777,13,509.0
345.0,13,128.0,2.9767441860465116,4.582644954748269,13,379.0,0.2037694963556134,13,379.0
350.0,15,156.0,3.7142857142857144,4.069264282563073,15,340.0,0.1577118013220774,15,340.0
355.0,17,201.0,4.674418604651163,5.3403130419353895,17,353.0,0.22767945935678316,17,353.0
360.0,14,191.0,5.026315789473684,3.544958766120681,14,384.0,0.10203189421572055,14,384.0
365.0,20,277.0,6.155555555555556,4.9698535649159,20,435.0,0.2924953386623604,20,435.0
370.0,27,396.0,9.209302325581396,3.0888046454197706,27,554.0,0.17527938908718296,27,554.0
375.0,31,463.0,10.065217391304348,2.3449259778527938,31,656.0,0.14270270486848086,31,656.0
