step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.980116056363686,0,0.0,0.9265664939077501,0,0.0
10.0,0,0.0,0.0,11.937908240616947,0,0.0,0.8626396174513998,0,0.0
15.0,3,5.0,0.2777777777777778,6.380938857327551,3,5.0,0.40124863941054234,3,5.0
20.0,9,43.0,2.388888888888889,6.797534621684537,9,43.0,0.3883155089366227,9,43.0
25.0,8,52.0,2.4761904761904763,4.944886092378427,8,65.0,0.2550049355188775,8,65.0
30.0,11,105.0,5.0,5.80552751827814,11,105.0,0.2876895389017817,11,105.0
35.0,8,79.0,3.16,5.4256720931501174,8,122.0,0.2901442647658846,8,122.0
40.0,6,88.0,3.259259259259259,7.610153755105371,6,106.0,0.48666942759768117,6,106.0
45.0,9,126.0,4.064516129032258,6.996570746517243,9,144.0,0.39378699229387853,9,144.0
50.0,17,188.0,6.714285714285714,4.921097619768088,17,206.0,0.23175403237248993,17,206.0
55.0,13,213.0,6.870967741935484,4.815916460871373,13,251.0,0.23751069786955642,13,251.0
60.0,10,234.0,8.068965517241379,5.287981612189543,10,264.0,0.21792432854152152,10,264.0
65.0,6,49.0,1.4848484848484849,6.068041984155631,6,208.0,0.3178062179310793,6,208.0
70.0,8,33.0,1.1785714285714286,5.81044862842358,8,111.0,0.2846249288767065,8,111.0
75.0,10,33.0,0.8461538461538461,7.195491295022105,10,96.0,0.4005856305842754,10,96.0
80.0,4,20.0,0.5555555555555556,8.490742847778947,4,85.0,0.4817994115442217,4,85.0
85.0,4,40.0,1.0810810810810811,8.243042344144762,4,68.0,0.4247811674705758,4,68.0
90.0,12,83.0,2.59375,5.878266327242027,12,111.0,0.2762774859679042,12,111.0
95.0,17,160.0,5.333333333333333,3.1762141188527466,17,188.0,0.15466756232197312,17,188.0
100.0,17,211.0,6.59375,4.280897414494389,17,261.0,0.22460000390437868,17,261.0
105.0,12,251.0,7.606060606060606,5.3946916982872555,12,285.0,0.25944927054116734,12,285.0
110.0,10,128.0,3.282051282051282,7.077819743230136,10,254.0,0.3787952571362598,10,254.0
115.0,11,137.0,3.8055555555555554,6.9588067108835086,11,189.0,0.3601188718362582,11,189.0
120.0,11,74.0,2.176470588235294,5.711907167506035,11,154.0,0.2760443446356314,11,154.0
125.0,16,145.0,4.027777777777778,5.821047861710314,16,166.0,0.20060837465870807,16,166.0
130.0,14,121.0,3.6666666666666665,5.317561405594593,14,200.0,0.21591348938630253,14,200.0
135.0,8,68.0,2.125,5.920135917974227,8,176.0,0.2671575231351774,8,176.0
