step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.168935360327483,0,0.0,0.9024949244198597,0,0.0
10.0,0,0.0,0.0,11.595059275509763,0,0.0,0.8083822587497486,0,0.0
15.0,4,8.0,0.4444444444444444,7.830304149833448,4,8.0,0.43434324833358884,4,8.0
20.0,6,30.0,1.6666666666666667,8.138199152098059,6,30.0,0.47826663615857196,6,30.0
25.0,8,62.0,3.1,6.745234315456408,8,62.0,0.36607313981312534,8,62.0
30.0,6,90.0,4.5,7.258604878233956,6,92.0,0.407323503958454,6,92.0
35.0,6,120.0,5.714285714285714,8.807693882936396,6,120.0,0.48373104591269434,6,120.0
40.0,4,59.0,2.269230769230769,9.692709266453443,4,101.0,0.5936041296651793,4,101.0
45.0,6,81.0,3.1153846153846154,8.787236795733023,6,81.0,0.5064857321562569,6,81.0
50.0,10,122.0,5.083333333333333,7.805710787942314,10,122.0,0.3571886309178898,10,122.0
55.0,6,134.0,5.583333333333333,5.930516180640091,6,146.0,0.33696143737383577,6,146.0
60.0,6,164.0,7.454545454545454,7.78094947825806,6,164.0,0.3902945980817402,6,164.0
65.0,4,112.0,4.3076923076923075,7.204518870576985,4,148.0,0.39870319288742484,4,148.0
70.0,8,145.0,6.590909090909091,7.700586854187279,8,145.0,0.3824817887339374,8,145.0
75.0,5,127.0,3.96875,8.160230897572267,5,154.0,0.5032527958583094,5,154.0
80.0,4,144.0,5.142857142857143,10.359674125026638,4,146.0,0.6668599613597823,4,146.0
85.0,4,164.0,5.125,8.778239721236687,4,164.0,0.4582311460208802,4,164.0
90.0,9,174.0,6.214285714285714,7.467287453291811,9,179.0,0.35662656251223585,9,179.0
95.0,9,219.0,8.76,7.571106119265514,9,219.0,0.41027138075739267,9,219.0
100.0,8,251.0,10.04,6.672550647447658,8,253.0,0.37450247375673745,8,253.0
105.0,8,291.0,11.192307692307692,8.17727545010744,8,291.0,0.4637193764578812,8,291.0
110.0,5,94.0,3.2413793103448274,8.26660666596171,5,135.0,0.5099710898232104,5,135.0
115.0,8,132.0,5.076923076923077,7.539181372335803,8,132.0,0.4518146384835401,8,132.0
120.0,8,54.0,2.076923076923077,6.216887753706705,8,115.0,0.36832489114915373,8,115.0
125.0,9,98.0,3.6296296296296298,6.735378354581514,9,98.0,0.3307475210825062,9,98.0
130.0,7,72.0,2.5714285714285716,6.777527286187522,7,114.0,0.3134822982443898,7,114.0
135.0,6,76.0,2.814814814814815,8.007944357698209,6,99.0,0.4269810340644224,6,99.0
140.0,1,1.0,0.038461538461538464,7.931649963325213,1,54.0,0.4446511663643859,1,54.0
145.0,5,22.0,0.7857142857142857,8.48607335293429,5,33.0,0.5205038499050484,5,33.0
150.0,3,10.0,0.3333333333333333,8.900273268100165,3,36.0,0.5993330843650644,3,36.0
155.0,0,0.0,0.0,9.901329638868788,0,8.0,0.6403183284662961,0,8.0
160.0,6,10.0,0.3448275862068966,9.214980007520202,6,10.0,0.43293744379572574,6,10.0
165.0,7,39.0,1.625,7.309414520830526,7,39.0,0.3376484885829417,7,39.0
170.0,10,81.0,3.24,6.531201244609868,10,81.0,0.30912928388455474,10,81.0
175.0,7,103.0,4.681818181818182,5.937338607048314,7,119.0,0.30939827679338233,7,119.0
180.0,6,128.0,5.565217391304348,7.371154007483009,6,133.0,0.39912719167985794,6,133.0
185.0,5,61.0,2.1785714285714284,8.93731715809191,5,107.0,0.5367162081407622,5,107.0
190.0,7,92.0,3.1724137931034484,8.284995299545333,7,92.0,0.4307543259886993,7,92.0
195.0,8,106.0,4.076923076923077,6.162636062158987,8,121.0,0.2991200917188167,8,121.0
200.0,9,145.0,5.8,6.665332246888182,9,148.0,0.36661582931222086,9,148.0
205.0,8,130.0,4.814814814814815,6.301470355364915,8,151.0,0.3212919454238454,8,151.0
210.0,10,177.0,6.555555555555555,6.5566925012215655,10,180.0,0.3325210815785041,10,180.0
215.0,7,182.0,7.28,5.9227678522532585,7,206.0,0.28041996282881343,7,206.0
220.0,7,199.0,6.03030303030303,8.33412390549254,7,211.0,0.5227874741644792,7,211.0
225.0,6,148.0,4.774193548387097,8.58068117102677,6,178.0,0.5246972166750309,6,178.0
230.0,11,186.0,5.8125,6.71999524611388,11,191.0,0.35054816792993154,11,191.0
235.0,11,219.0,7.551724137931035,5.5888028622622885,11,231.0,0.25929972904174603,11,231.0
240.0,11,264.0,9.10344827586207,5.555149131666612,11,272.0,0.26367866592421524,11,272.0
245.0,10,121.0,4.033333333333333,6.374587459966191,10,156.0,0.307597467174713,10,156.0
250.0,13,178.0,5.933333333333334,5.353788399418781,13,186.0,0.24461193409373402,13,186.0
255.0,13,217.0,6.575757575757576,5.606925489077587,13,237.0,0.3370995893829338,13,237.0
260.0,10,254.0,7.696969696969697,6.953840819566283,10,271.0,0.4224903848873605,10,271.0
265.0,8,95.0,2.7142857142857144,6.367020484293381,8,230.0,0.326523628220498,8,230.0
270.0,12,110.0,3.142857142857143,6.0978553119288845,12,156.0,0.30126753871061485,12,156.0
275.0,12,138.0,4.3125,5.206252532939045,12,185.0,0.19938594576989546,12,185.0
280.0,11,167.0,4.911764705882353,6.793405592666515,11,212.0,0.3208680135982688,11,212.0
285.0,8,176.0,5.67741935483871,5.813846734473433,8,231.0,0.25966666291589663,8,231.0
290.0,12,230.0,6.388888888888889,6.277899050763047,12,260.0,0.3661544185460174,12,260.0
295.0,11,248.0,6.702702702702703,7.094584444384871,11,295.0,0.4234502998192294,11,295.0
300.0,8,263.0,7.514285714285714,6.331264308148459,8,298.0,0.31558812380525764,8,298.0
305.0,9,64.0,1.7777777777777777,5.663089427658743,9,231.0,0.2756653745580854,9,231.0
310.0,11,56.0,1.6470588235294117,5.753447639728038,11,131.0,0.26242723355087766,11,131.0
315.0,12,68.0,1.9428571428571428,5.30547570978266,12,125.0,0.2451256412635275,12,125.0
320.0,9,93.0,2.735294117647059,6.508844238383036,9,137.0,0.28574112615035746,9,137.0
325.0,8,68.0,1.9428571428571428,6.445480474463215,8,135.0,0.36143828401205363,8,135.0
330.0,13,123.0,3.84375,5.502661181074823,13,172.0,0.25965062387478904,13,172.0
